Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1734868022,30,,Aggregated,46.600000,0.000000,480,670,710,740,980,1300,1700,2400,3700,5800,5800,1922,0,480.0,627.0131681284926,217.55245800159173,5768.082167000102,262144.0
1734868023,30,,Aggregated,46.900000,0.000000,480,670,710,740,970,1300,1700,2400,3700,5800,5800,1966,0,480.0,626.9684789877567,217.55245800159173,5768.082167000102,262144.0
1734868024,30,,Aggregated,46.700000,0.000000,480,670,710,740,970,1300,1700,2400,3600,5800,5800,2017,0,480.0,628.1439880748368,217.55245800159173,5768.082167000102,262144.0
1734868025,30,,Aggregated,46.500000,0.000000,480,680,710,740,970,1300,1700,2400,3600,5800,5800,2055,0,480.0,628.6923708992482,217.55245800159173,5768.082167000102,262144.0
1734868026,30,,Aggregated,47.100000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2105,0,480.0,629.6127050422616,217.55245800159173,5768.082167000102,262144.0
1734868027,30,,Aggregated,46.200000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2150,0,480.0,629.9982222232474,217.55245800159173,5768.082167000102,262144.0
1734868028,30,,Aggregated,46.400000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2199,0,480.0,630.2577543146627,217.55245800159173,5768.082167000102,262144.0
1734868029,30,,Aggregated,46.800000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2246,0,480.0,629.1698963285585,217.55245800159173,5768.082167000102,262144.0
1734868030,30,,Aggregated,47.000000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2300,0,480.0,629.1438182186874,217.55245800159173,5768.082167000102,262144.0
1734868031,30,,Aggregated,46.900000,0.000000,480,680,710,740,970,1300,1700,2200,3600,5800,5800,2350,0,480.0,628.3765377246788,217.55245800159173,5768.082167000102,262144.0
1734868032,30,,Aggregated,47.600000,0.000000,480,670,710,730,960,1300,1700,2200,3600,5800,5800,2399,0,480.0,626.944745321381,216.01862499665003,5768.082167000102,262144.0
1734868033,30,,Aggregated,47.800000,0.000000,480,680,710,730,960,1300,1700,2200,3600,5800,5800,2449,0,480.0,626.2365057260201,216.01862499665003,5768.082167000102,262144.0
1734868034,30,,Aggregated,48.100000,0.000000,480,680,710,730,960,1300,1700,2200,3600,5800,5800,2495,0,480.0,626.3803566080251,216.01862499665003,5768.082167000102,262144.0
