Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1734867883,30,,Aggregated,48.200000,0.000000,360,500,730,900,1300,1800,2400,2800,5300,5400,5400,1094,0,360.0,601.3951613573759,129.1001249992405,5403.506666996691,262144.0
1734867884,30,,Aggregated,48.400000,0.000000,360,500,730,890,1300,1800,2400,2800,5300,5400,5400,1150,0,360.0,601.93714581647,129.1001249992405,5403.506666996691,262144.0
1734867885,30,,Aggregated,48.500000,0.000000,360,490,700,880,1300,1800,2300,2800,5300,5400,5400,1201,0,360.0,599.4125384945698,129.1001249992405,5403.506666996691,262144.0
1734867886,30,,Aggregated,48.800000,0.000000,360,490,690,880,1300,1800,2300,2800,5300,5400,5400,1251,0,360.0,598.2299095619074,129.1001249992405,5403.506666996691,262144.0
1734867887,30,,Aggregated,49.800000,0.000000,360,490,690,890,1300,1800,2300,2800,5300,5400,5400,1301,0,360.0,599.3845403173916,129.1001249992405,5403.506666996691,262144.0
1734867888,30,,Aggregated,50.000000,0.000000,360,490,700,890,1400,1800,2400,2800,5300,5400,5400,1349,0,360.0,600.9973472275063,129.1001249992405,5403.506666996691,262144.0
1734867889,30,,Aggregated,50.600000,0.000000,370,500,700,890,1400,1800,2300,2800,5300,5400,5400,1397,0,370.0,603.0897086241348,129.1001249992405,5403.506666996691,262144.0
1734867890,30,,Aggregated,50.400000,0.000000,370,500,720,890,1300,1700,2300,2800,5300,5400,5400,1441,0,370.0,604.5076650672781,129.1001249992405,5403.506666996691,262144.0
1734867891,30,,Aggregated,49.500000,0.000000,380,500,720,890,1300,1800,2300,2800,5300,5400,5400,1491,0,380.0,605.8560416854338,129.1001249992405,5403.506666996691,262144.0
1734867892,30,,Aggregated,50.000000,0.000000,380,500,700,880,1300,1700,2300,2800,5300,5400,5400,1542,0,380.0,603.9357116491415,129.1001249992405,5403.506666996691,262144.0
1734867893,30,,Aggregated,49.200000,0.000000,380,500,700,880,1300,1700,2300,2800,5300,5400,5400,1591,0,380.0,603.3787389151165,129.1001249992405,5403.506666996691,262144.0
1734867894,30,,Aggregated,49.400000,0.000000,380,500,710,890,1300,1700,2300,2800,5300,5400,5400,1641,0,380.0,604.6609883905592,129.1001249992405,5403.506666996691,262144.0
1734867895,30,,Aggregated,49.600000,0.000000,380,500,730,890,1300,1700,2300,2800,5300,5400,5400,1691,0,380.0,604.8037143399886,129.1001249992405,5403.506666996691,262144.0
1734867896,30,,Aggregated,49.900000,0.000000,390,500,730,910,1300,1700,2200,2600,5300,5400,5400,1741,0,390.0,605.113202918985,129.1001249992405,5403.506666996691,262144.0
1734867897,30,,Aggregated,49.200000,0.000000,400,500,740,910,1300,1700,2200,2600,5300,5400,5400,1788,0,400.0,606.5602555642774,129.1001249992405,5403.506666996691,262144.0
1734867898,30,,Aggregated,48.900000,0.000000,410,510,740,910,1300,1700,2200,2600,5300,5400,5400,1834,0,410.0,605.7828634977641,129.1001249992405,5403.506666996691,262144.0
1734867899,30,,Aggregated,48.500000,0.000000,420,510,750,910,1300,1700,2200,2600,5300,5400,5400,1887,0,420.0,606.8381464572606,129.1001249992405,5403.506666996691,262144.0
1734867900,30,,Aggregated,48.600000,0.000000,430,520,750,920,1300,1700,2200,2600,5300,5400,5400,1933,0,430.0,606.204702702451,129.1001249992405,5403.506666996691,262144.0
1734867901,30,,Aggregated,49.200000,0.000000,430,520,760,910,1300,1700,2200,2600,5300,5400,5400,1979,0,430.0,608.0901212904847,129.1001249992405,5403.506666996691,262144.0
1734867902,30,,Aggregated,49.100000,0.000000,430,520,760,920,1300,1700,2200,2500,4000,5400,5400,2025,0,430.0,608.0101483722909,129.1001249992405,5403.506666996691,262144.0
1734867903,30,,Aggregated,49.400000,0.000000,430,520,760,920,1300,1700,2200,2500,4000,5400,5400,2075,0,430.0,608.6809846982529,129.1001249992405,5403.506666996691,262144.0
1734867904,30,,Aggregated,48.800000,0.000000,440,530,760,910,1300,1700,2200,2500,4000,5400,5400,2131,0,440.0,607.951457569166,129.1001249992405,5403.506666996691,262144.0
1734867905,30,,Aggregated,48.400000,0.000000,440,530,760,910,1300,1600,2200,2500,4000,5400,5400,2182,0,440.0,607.642198038465,129.1001249992405,5403.506666996691,262144.0
1734867906,30,,Aggregated,48.500000,0.000000,440,530,760,910,1300,1600,2200,2500,4000,5400,5400,2239,0,440.0,606.378882867756,129.1001249992405,5403.506666996691,262144.0
1734867907,30,,Aggregated,48.500000,0.000000,440,530,760,910,1200,1600,2100,2500,4000,5400,5400,2285,0,440.0,604.3757032581669,129.1001249992405,5403.506666996691,262144.0
1734867908,30,,Aggregated,48.800000,0.000000,440,530,760,910,1300,1600,2100,2500,4000,5400,5400,2337,0,440.0,604.425466599875,129.1001249992405,5403.506666996691,262144.0
1734867909,30,,Aggregated,50.100000,0.000000,440,530,760,910,1200,1600,2100,2500,4000,5400,5400,2389,0,440.0,603.2540106843563,129.1001249992405,5403.506666996691,262144.0
1734867910,30,,Aggregated,50.100000,0.000000,440,530,760,910,1200,1600,2100,2500,4000,5400,5400,2439,0,440.0,604.0965101930744,129.1001249992405,5403.506666996691,262144.0
1734867911,30,,Aggregated,50.100000,0.000000,440,530,760,910,1200,1600,2100,2500,4000,5400,5400,2487,0,440.0,604.3757103879832,129.1001249992405,5403.506666996691,262144.0
1734867912,30,,Aggregated,49.700000,0.000000,440,530,760,910,1200,1600,2100,2400,4000,5400,5400,2538,0,440.0,604.3423294853824,129.1001249992405,5403.506666996691,262144.0
1734867913,30,,Aggregated,50.100000,0.000000,440,530,760,910,1300,1600,2100,2400,4000,5400,5400,2588,0,440.0,604.5723452743067,129.1001249992405,5403.506666996691,262144.0
